Thick   Thin
22.131	23.076
22.131	22.982
22.131	23.076
22.225	22.982
22.225	23.076
22.225	23.076
22.036	23.076
21.942	23.171
22.036	23.171
22.131	22.982
22.131	22.887
22.225	23.076
22.225	22.982
22.131	23.076
22.131	23.076
21.942	23.171
22.131	23.076
22.131	22.982
22.131	23.076
22.131	23.076
22.225	23.076
22.225	23.076
21.942	23.076
22.131	23.171
22.225	22.982
22.225	23.076
22.131	22.982
22.225	23.076
22.225	23.076
22.225	23.076
22.131	23.171
22.036	23.171
22.131	23.171
22.131	22.982
22.225	22.982
22.225	22.982
22.225	23.076
22.131	23.076
22.131	23.076
21.942	23.076
22.131	23.171
22.131	23.076
22.225	22.982
22.225	23.076
22.131	23.171
22.225	23.076
21.942	23.076
22.131	23.171
22.131	22.887
22.131	22.982
22.225	23.076
22.131	23.076
22.036	23.076
22.131	23.171
22.320	23.171
22.225	23.076
21.942	23.171
22.131	23.171
22.036	23.076
22.131	22.982
22.131	23.076
22.131	23.076
22.320	23.076
22.225	23.076
22.036	23.171
22.036	23.171
22.131	23.076
22.131	23.076
22.225	23.076
22.320	23.076
22.225	23.076
21.942	23.076
21.942	23.076
22.225	23.171
22.320	22.982
22.131	23.076
22.225	23.076
22.131	23.076
22.131	23.171
22.225	23.171
22.131	23.076
22.036	23.171
22.131	23.171
22.131	22.887
22.131	22.982
22.131	23.076
22.225	22.982
22.225	23.076
22.225	23.171
22.225	23.076
21.847	23.076
22.131	23.171
22.225	23.076
22.225	22.982
22.131	23.076
22.131	23.076
22.131	23.076
22.131	23.076
22.131	23.076
22.225	23.076
22.225	23.076
22.131	23.076
22.036	23.076
22.131	23.076
22.036	23.171
22.131	23.076
22.225	22.887
22.225	23.076
22.225	23.076
22.131	22.982
22.131	23.076
22.131	23.076
22.225	23.076
22.036	23.076
22.036	23.171
22.131	23.171
22.131	23.076
22.131	22.982
22.131	23.076
22.225	23.076
22.320	22.982
22.225	23.076
22.131	23.171
22.131	22.982
22.131	23.076
22.036	23.076
22.131	23.171
22.225	23.076
22.131	22.982
22.131	23.076
22.131	23.076
22.225	23.076
22.131	23.076
22.131	23.076
22.225	23.076
22.131	23.076
22.036	23.076
21.942	23.076
22.036	23.171
22.036	23.076
22.131	23.171
22.036	23.171
22.131	23.076
22.036	23.076
21.942	23.076
21.942	23.171
22.036	22.982
21.942	23.076
21.942	23.076
21.942	23.076
22.131	23.076
22.036	23.076
22.225	23.076
22.131	23.076
22.131	23.076
21.847	23.076
22.036	23.076
22.131	23.076
22.131	23.171
22.131	23.076
22.131	22.793
22.131	22.982
22.131	23.076
22.225	23.076
22.131	23.076
22.225	23.076
22.131	23.076
22.131	23.076
21.847	23.076
22.131	23.076
22.131	23.171
22.225	22.982
22.131	22.887
22.131	22.982
22.131	22.982
22.225	22.982
22.225	22.982
22.225	23.076
22.131	23.076
22.225	23.076
22.225	22.982
22.131	22.982
22.131	22.982
22.131	22.793
22.225	22.887
22.225	22.887
22.131	22.887
22.036	22.982
22.131	22.982
22.225	22.982
22.320	22.982
22.131	22.982
22.225	22.982
22.131	22.982
22.131	23.076
22.131	22.982
22.225	23.076
22.225	22.982
22.225	22.982
22.131	22.887
22.131	22.887
22.131	22.887
22.131	22.982
22.131	22.982
22.131	22.982
22.131	23.076
22.036	23.076
22.131	23.076
22.225	22.982
22.225	22.982
22.131	22.982
22.131	23.076
22.131	23.076
22.131	23.076
22.131	23.171
22.131	23.171
22.131	23.076
22.131	23.171
22.036	23.171
22.131	23.076
22.225	22.887
22.131	22.887
22.225	22.887
22.225	22.887
22.131	22.982
22.131	22.982
22.131	22.982
22.225	22.982
22.225	23.076
22.131	22.982
22.131	23.076
22.225	23.076
22.131	23.076
22.225	23.076
22.225	23.076
22.131	23.076
22.225	23.076
22.225	23.076
22.131	23.076
22.131	23.076
22.225	23.076
22.225	23.076
22.131	23.076
22.225	23.076
22.225	23.076
22.131	23.171
22.131	23.076
22.320	23.076
22.131	23.076
22.131	23.076
22.036	23.076
22.036	23.076
21.847	23.171
21.942	23.076
22.036	23.076
22.036	23.076
22.036	23.076
22.036	22.982
22.036	23.076
22.131	23.171
22.036	23.076
22.036	23.076
22.131	23.076
21.942	23.171
21.942	23.076
21.942	23.076
22.131	23.076
22.036	23.076
22.036	23.076
22.036	23.076
22.131	23.171
22.131	23.076
22.131	23.076
22.320	23.171
22.320	23.076
22.225	23.171
22.225	23.171
22.131	23.076
22.131	23.076
22.225	23.076
22.225	22.982
22.225	23.076
22.131	23.076
22.131	23.076
22.131	23.076
22.225	23.076
22.225	23.076
22.225	23.076
22.131	23.076
22.131	23.076
22.225	23.076
22.131	23.076
22.225	23.076
22.225	23.076
22.225	22.982
22.131	23.076
22.131	23.076
22.131	23.076
22.225	23.076
22.225	23.076
22.225	23.076
22.225	23.076
22.131	23.076
22.036	23.076
22.131	23.076
22.225	23.076
22.320	23.076
22.131	23.076
22.131	23.076
22.225	23.076
22.131	23.076
22.225	23.171
22.131	23.076
22.225	23.076
22.225	23.076
22.131	23.076
22.131	22.982
22.225	22.982
22.225	23.076
22.225	23.076
22.131	23.076
22.131	23.076
22.036	23.076
22.131	23.076
22.225	23.076
22.225	23.076
22.131	23.076
22.131	23.076
22.131	22.982
22.131	23.076
22.225	22.982
22.225	22.982
22.225	23.076
22.131	23.076
22.131	23.076
22.131	22.982
22.131	23.076
22.131	22.982
22.225	22.982
22.131	22.982
22.131	22.982
22.131	22.887
22.131	22.887
22.225	22.887
22.225	22.887
22.131	22.793
22.131	22.887
22.131	22.982
22.131	22.982
22.131	22.982
22.131	23.076
22.131	23.076
22.131	22.982
22.131	22.982
22.036	22.982
22.131	23.171
22.131	23.171
22.131	23.076
22.225	23.076
22.131	23.076
21.942	23.076
21.942	23.076
22.036	23.076
22.131	23.076
22.131	23.076
22.036	23.076
22.036	23.076
22.036	22.982
22.131	22.887
22.131	22.887
22.225	22.887
22.225	22.887
22.225	22.982
22.131	22.982
22.131	22.982
22.225	22.982
22.225	22.982
22.131	23.076
22.131	22.982
22.131	22.982
22.131	22.982
22.225	22.982
22.225	22.982
22.131	22.982
22.131	22.982
22.225	22.982
22.131	23.076
22.131	23.076
22.131	23.076
22.225	23.076
22.225	22.982
22.225	22.982
22.225	23.076
22.131	23.076
22.131	23.076
22.225	23.076
22.225	22.982
22.131	22.982
21.942	23.076
22.036	23.076
22.036	23.076
22.225	23.076
22.225	23.076
22.131	23.076
22.131	23.076
22.036	22.793
22.131	22.887
22.225	22.887
22.225	22.887
22.225	22.982
22.225	22.887
22.131	22.887
22.036	22.887
22.131	22.887
22.131	22.887
22.131	22.982
22.225	22.982
22.131	22.887
22.131	22.887
22.036	22.982
22.225	23.076
22.225	23.076
22.225	22.982
22.131	22.982
22.131	22.887
22.131	22.887
22.225	22.982
22.225	22.982
22.131	23.076
22.131	23.076
22.036	23.076
22.036	22.982
22.225	22.982
22.225	23.076
22.225	23.076
22.225	23.076
22.320	23.076
22.036	23.076
22.131	23.076
22.225	23.076
22.320	23.076
22.131	23.076
22.131	23.076
22.131	22.982
22.131	22.982
22.131	22.982
22.225	22.982
22.225	22.982
22.225	22.982
22.131	22.982
22.131	23.076
22.036	23.076
22.131	22.982
22.225	22.887
22.225	22.887
22.225	22.887
22.036	22.793
22.131	22.887
22.225	22.887
22.225	22.887
22.225	22.982
22.225	22.982
22.225	22.982
22.131	22.982
22.131	22.982
22.225	22.982
22.320	22.982
22.225	22.982
22.131	22.982
22.131	22.887
22.131	22.887
22.131	22.887
22.225	22.982
22.131	22.982
22.131	22.982
22.036	22.887
22.131	22.887
22.225	22.982
22.320	22.982
22.225	22.982
22.131	22.982
22.131	22.982
22.131	22.982
22.131	22.982
22.225	22.982
22.225	23.076
22.225	23.076
22.225	23.076
22.036	23.076
22.225	23.076
22.225	23.076
22.225	23.076
22.225	23.076
22.320	23.076
22.225	23.076
21.942	23.076
21.942	23.076
22.320	23.076
22.320	22.982
22.225	23.076
22.225	23.076
22.225	23.076
22.131	23.076
22.225	23.076
22.320	23.076
22.320	23.076
22.225	23.076
22.036	22.982
21.942	23.076
21.942	23.076
22.131	23.076
22.036	23.076
22.131	23.171
22.131	23.076
22.036	23.076
22.036	23.076
22.225	23.076
22.225	23.076
22.131	23.076
22.036	22.982
22.131	22.887
22.131	22.982
22.131	22.982
22.225	23.076
22.225	22.982
22.225	23.076
22.131	23.076
22.131	23.076
22.225	23.076
22.225	22.982
22.131	22.982
22.225	22.982
22.225	22.982
22.131	22.887
22.036	22.887
22.225	22.887
22.320	22.982
22.225	22.982
22.131	22.982
22.036	22.982
22.131	22.887
22.131	22.982
22.131	22.982
22.225	23.076
22.225	23.076
22.225	23.076
22.131	23.076
22.036	23.076
22.225	22.982
22.131	22.887
22.131	23.076
22.225	23.076
22.225	23.076
21.942	23.171
22.036	23.076
22.225	23.076
22.225	23.076
22.225	23.076
22.131	23.076
22.131	22.982
22.131	22.982
22.131	22.982
22.131	22.982
22.225	23.076
22.131	23.076
22.131	23.076
22.131	23.076
22.131	22.887
22.225	22.887
22.131	23.076
22.131	22.982
22.225	23.076
22.131	22.887
22.131	23.076
22.320	23.076
22.225	23.076
22.225	23.076
22.225	23.076
22.225	23.076
22.225	23.076
22.225	23.076
22.225	23.076
22.225	23.076
22.225	23.076
22.131	23.076
22.131	23.076
22.036	23.076
22.036	23.076
21.942	23.076
22.036	23.076
22.036	23.076
21.942	23.076
21.942	23.171
22.036	23.076
22.131	23.076
22.225	23.076
22.131	23.171
22.131	23.076
22.131	23.171
22.131	23.076
22.131	22.982
22.225	22.887
22.225	22.982
22.225	22.982
22.131	22.982
22.225	23.076
22.225	22.982
22.225	23.076
22.225	23.076
22.225	22.982
22.225	23.076
22.131	23.076
22.131	23.076
22.225	23.076
22.320	23.076
22.131	23.076
21.942	23.076
21.847	23.076
22.036	23.076
21.942	23.076
22.036	23.076
22.036	23.076
22.131	23.076
22.036	23.076
22.036	23.076
22.131	23.171
22.131	23.076
21.942	23.076
22.036	23.076
21.942	23.076
21.847	23.076
21.942	23.076
22.036	22.982
22.131	23.076
21.942	23.076
22.036	23.076
21.942	23.076
21.942	23.076
21.942	23.171
22.131	23.076
22.036	23.076
22.131	23.076
22.131	23.076
22.131	23.076
22.131	23.076
22.131	22.982
22.225	22.982
22.131	22.887
22.131	22.887
22.131	22.982
22.036	22.887
22.225	22.982
22.225	22.982
22.131	22.887
22.131	22.887
22.131	22.887
22.131	22.982
22.131	22.982
22.131	22.982
22.225	22.982
22.225	22.982
22.131	23.076
22.131	23.076
22.131	23.076
22.131	23.171
22.131	23.076
22.225	23.171
22.225	23.076
22.036	22.982
22.131	23.076
22.131	23.076
22.225	23.076
22.131	23.171
22.131	23.171
22.131	23.076
22.131	23.076
22.131	23.076
22.225	23.076
22.131	22.982
22.225	22.887
22.225	22.887
22.131	22.887
22.131	22.982
22.131	22.982
22.225	23.076
22.225	22.982
22.225	23.076
22.131	23.076
22.131	23.076
22.225	23.076
22.320	23.076
22.225	23.076
22.225	23.076
22.225	22.982
22.225	23.076
22.131	23.076
22.131	23.076
22.131	22.982
21.942	23.076
22.036	23.076
22.131	23.076
22.131	23.171
22.131	23.076
22.131	22.887
22.225	22.887
22.225	22.887
22.036	22.887
22.131	22.982
22.131	22.887
22.225	22.982
22.225	22.982
22.225	22.982
22.131	23.076
22.131	23.076
22.131	23.076
22.131	23.076
22.225	23.076
22.225	23.076
22.320	23.076
21.942	23.076
22.131	23.076
22.131	23.076
22.131	22.887
22.131	22.982
22.225	23.076
22.225	23.076
22.131	23.076
22.131	23.076
22.225	23.076
22.036	23.076
22.225	23.076
22.131	23.076
22.036	22.887
22.225	22.887
22.131	22.982
22.225	23.076
22.131	23.076
22.225	23.076
22.225	23.076
22.131	23.076
21.942	23.076
22.131	23.076
22.131	23.171
22.131	22.982
22.225	22.982
22.131	22.982
22.036	22.982
22.225	23.076
22.225	22.982
22.225	23.076
22.225	23.076
22.225	23.076
22.036	23.076
22.036	23.076
22.131	23.076
22.131	23.171
22.225	22.982
22.131	22.793
22.131	22.982
22.131	22.982
22.131	23.076
22.131	22.982
22.225	23.076
22.225	23.076
22.131	23.076
22.131	23.076
22.131	23.076
22.225	22.982
22.225	22.982
22.225	23.076
22.225	22.982
22.131	22.982
22.131	23.076
22.225	23.076
22.225	23.076
22.320	23.076
22.225	23.076
22.225	23.076
22.131	23.076
22.131	23.076
22.225	22.982
22.225	23.076
22.225	23.076
22.131	23.076
22.131	23.076
22.225	22.982
22.225	23.076
22.225	23.076
22.225	23.076
22.131	23.076
22.225	23.076
22.131	23.076
22.225	23.076
22.131	23.076
22.225	23.076
22.320	22.982
22.225	23.076
22.131	23.076
22.131	23.076
22.131	22.982
22.225	23.076
22.225	23.076
22.225	22.982
22.036	23.076
22.131	23.076
22.225	23.076
22.320	22.982
22.225	22.982
22.131	22.982
22.131	22.982
22.131	23.076
22.131	22.982
22.131	23.076
22.225	23.076
22.225	23.076
22.131	22.982
22.131	22.982
22.225	22.982
22.131	22.982
22.225	22.982
22.225	23.076
22.225	23.076
22.131	22.982
22.131	23.076
22.225	23.076
22.320	23.076
22.225	23.076
22.225	23.076
22.225	23.076
22.036	23.076
21.942	23.076
21.847	23.076
22.036	23.076
22.036	23.076
22.036	23.076
22.036	23.171
22.131	23.076
22.131	23.171
22.131	23.171
22.131	23.171
22.036	23.076
22.131	23.076
22.036	22.982
22.131	22.887
22.225	22.887
22.320	22.793
22.131	23.076
22.131	22.982
22.036	23.076
22.225	22.982
22.131	22.982
22.225	22.982
22.225	22.982
22.225	22.982
22.131	22.982
22.131	23.076
22.225	22.982
22.131	22.982
22.225	23.076
22.225	22.982
22.225	23.076
22.131	22.982
22.131	22.982
22.131	22.982
22.225	22.982
22.225	22.887
22.225	22.887
22.036	22.887
22.131	22.887
22.036	22.887
22.131	23.076
22.131	23.171
22.225	23.171
22.131	23.076
22.036	23.171
22.131	23.076
22.036	23.076
22.036	23.076
22.036	23.076
22.036	22.982
22.036	23.076
22.036	23.076
22.131	22.982
22.320	23.076
22.225	23.076
22.131	23.076
22.131	23.076
22.131	23.076
22.225	23.076
22.131	23.076
22.225	23.076
22.225	23.076
22.225	23.076
22.225	23.076
22.225	23.076
22.225	23.076
22.225	22.982
22.225	23.076
22.225	23.076
22.131	23.076
22.131	23.076
22.131	23.076
22.320	23.076
22.225	23.076
22.225	23.076
22.131	23.076
22.131	23.076
22.131	23.076
22.131	23.076
22.225	22.982
22.225	22.982
22.320	23.076
22.036	23.076
21.942	23.076
21.942	23.076
22.131	23.076
22.225	23.076
22.225	22.887
22.131	22.982
22.036	23.076
22.036	22.982
22.225	23.076
22.320	23.076
22.225	23.076
21.942	22.982
22.131	23.076
22.036	23.076
22.036	22.982
22.131	23.076
22.225	22.982
22.320	23.076
22.225	23.076
22.225	23.076
21.847	23.076
21.942	23.076
22.225	23.076
22.131	23.076
22.225	22.982
22.131	22.887
22.131	22.982
22.131	23.076
22.225	23.076
22.225	22.982
22.131	23.076
22.131	23.076
22.131	22.982
22.131	22.982
22.131	22.982
22.225	23.076
22.225	23.076
22.131	23.076
22.131	23.076
22.036	22.982
22.131	23.076
22.225	23.076
22.131	23.076
22.225	23.076
22.131	22.887
22.131	22.982
22.225	22.982
22.225	22.982
22.225	23.076
22.131	23.076
22.131	23.076
22.131	23.076
22.036	23.076
21.942	22.982
22.131	23.076
22.131	23.171
22.131	22.982
22.036	22.887
22.131	23.076
22.225	23.076
22.225	23.076
22.225	22.982
22.225	23.076
22.225	23.076
22.131	23.076
22.131	23.076
22.225	23.076
22.320	22.982
22.131	23.076
21.942	23.076
21.942	23.076
22.131	23.076
22.131	23.076
22.131	22.982
22.225	22.887
22.225	22.982
22.131	22.982
22.225	23.076
22.131	23.076
22.225	23.076
22.225	23.076
22.036	22.982
22.225	23.171
22.036	23.076
22.036	22.887
22.131	22.982
22.225	23.076
22.225	23.076
22.225	23.076
22.131	23.076
22.225	22.982
22.225	23.076
22.225	23.076
22.036	23.076
22.036	23.076
22.036	22.982
22.036	23.076
22.036	23.076
22.036	23.076
22.131	23.076
22.036	23.076
22.131	23.076
22.131	23.171
22.131	22.982
22.131	22.793
22.131	23.076
22.131	23.076
22.225	22.982
22.225	22.982
22.225	22.982
22.131	23.076
22.131	22.982
22.225	22.982
22.225	22.982
22.225	22.982
22.131	22.982
22.131	22.982
22.131	22.982
22.225	22.887
22.131	23.076
22.225	22.982
22.225	23.076
22.225	23.076
22.131	22.982
22.225	22.982
22.225	23.076
22.225	22.982
22.131	23.076
22.131	23.171
22.225	23.076
22.225	23.076
22.225	23.076
21.942	22.982
22.131	23.076
22.131	23.076
22.131	23.076
22.131	22.887
22.225	22.982
22.131	23.076
22.225	23.076
22.131	23.076
22.225	22.982
22.225	23.076
22.131	23.076
22.131	23.076
22.036	23.076
22.131	22.982
22.036	23.171
22.131	22.982
22.225	22.887
22.131	23.076
22.225	23.076
22.225	23.076
22.225	23.076
22.225	23.076
22.225	22.982
22.320	23.076
22.036	23.076
22.036	23.076
21.942	23.076
22.131	23.171
22.131	23.076
22.131	23.171
22.131	23.076
22.225	22.887
22.225	22.982
22.225	22.982
22.225	22.982
22.131	22.982
22.225	22.982
22.225	23.076
22.225	23.076
22.225	23.076
22.131	23.076
22.036	23.076
22.131	23.076
22.131	23.076
22.131	23.076
22.131	22.887
22.225	22.982
22.225	22.982
22.131	22.982
22.131	22.982
22.131	22.982
22.225	23.076
22.225	22.982
22.225	23.076
22.131	23.076
22.036	23.076
21.942	23.076
22.131	23.076
22.036	23.076
22.225	23.076
22.225	22.982
22.225	22.982
22.131	23.076
22.320	22.982
22.225	22.982
22.225	23.076
22.225	23.076
22.225	23.076
22.131	23.076
22.131	23.076
22.036	23.076
22.131	23.076
22.131	23.171
22.131	22.887
22.225	22.982
22.131	23.076
22.131	23.076
22.131	23.076
22.225	23.076
22.225	23.076
22.225	23.076
22.320	22.982
22.225	23.076
22.225	23.076
22.225	23.076
22.225	23.076
22.131	23.076
22.036	22.982
21.942	23.076
22.036	23.076
22.225	23.076
22.225	23.076
22.131	23.076
22.131	23.171
22.131	22.982
22.225	22.887
22.131	23.076
22.225	23.076
22.225	23.076
22.131	22.982
22.131	23.076
22.131	22.982
22.225	23.076
22.225	22.982
22.225	23.076
22.225	23.076
22.225	23.076
22.131	23.076
21.942	23.076
21.942	23.076
22.225	23.076
22.131	23.076
22.131	23.076
22.036	23.076
